"rev_id","a","b","c","d","e","f","g","h","i","j","k","l","Undetermined"
61818737,0,1,0,0,1,1,0,0,0,0,0,0,1
64915312,0,0,0,0,1,0,0,0,0,0,0,0,1
70370007,0,1,1,0,0,0,0,0,0,0,0,0,0
75972938,0,0,0,0,0,0,1,0,0,0,0,0,1
79245758,0,0,0,1,0,0,0,0,0,0,0,0,0
79247858,0,0,0,0,0,1,0,0,0,0,0,0,1
80972898,0,0,0,0,0,0,1,0,0,0,0,0,1
82203807,0,1,0,0,1,0,0,0,0,0,0,0,0
82887719,0,0,0,0,0,0,0,1,0,0,0,0,1
84561042,0,0,0,0,0,0,0,0,0,0,0,0,1
88915972,0,1,1,0,0,0,0,0,0,0,0,0,0
89992243,0,1,1,0,0,0,1,0,0,0,0,0,0
100023081,0,0,0,0,0,1,0,0,0,0,0,0,0
105097615,0,0,1,0,0,0,0,1,0,0,0,0,0
105102248,0,0,0,0,0,1,0,0,0,0,0,0,0
108068056,0,1,1,0,0,0,0,0,0,0,0,0,0
114550086,0,1,0,0,1,0,0,0,0,0,0,0,0
114552250,0,1,0,0,1,0,0,1,0,0,0,0,1
117960786,0,0,0,0,0,0,0,0,0,0,0,0,1
122201959,0,0,0,0,0,0,1,0,0,0,0,0,1
127293618,0,0,0,0,0,0,0,0,0,0,0,0,1
132066531,0,0,1,0,0,0,0,0,0,0,0,0,0
132204680,0,1,1,0,0,0,0,0,0,0,0,0,0
135105736,0,1,1,0,0,0,1,0,0,0,0,0,0
136868249,0,0,0,0,0,0,0,0,0,0,0,0,1
139496645,0,0,0,0,0,0,0,0,0,0,0,0,1
139976934,0,0,0,0,0,0,0,0,0,0,1,0,1
149306782,0,0,1,0,0,0,0,0,0,0,1,0,0
149574801,0,0,1,0,0,1,0,0,0,0,0,0,1
149605113,0,0,1,0,0,0,0,0,0,0,0,0,0
149638223,0,0,0,0,0,0,0,0,0,0,0,0,1
150581884,0,0,1,0,0,1,0,1,0,0,1,0,1
150582054,0,0,0,0,0,1,0,0,0,0,1,0,1
152750939,0,0,1,0,0,0,1,0,0,0,0,0,0
153096907,0,0,1,0,0,0,1,0,0,0,0,0,0
155192364,0,1,1,0,0,0,0,0,0,0,0,0,0
156958169,0,0,0,0,0,1,0,1,0,0,0,0,0
160300158,0,0,0,0,0,1,1,0,0,0,0,0,0
162352154,0,0,0,0,0,0,0,0,0,0,0,0,1
172077045,0,1,1,0,0,0,0,0,0,0,0,0,0
173170375,0,1,0,0,0,0,0,0,0,0,1,0,1
173170508,0,0,0,0,0,0,0,0,0,0,1,0,1
181183575,0,1,1,0,0,0,0,0,0,0,0,0,0
182450970,0,0,0,0,0,0,0,0,0,0,0,0,1
182451122,0,0,0,0,0,0,0,0,0,0,0,0,1
189006730,0,1,1,0,0,0,0,0,0,0,0,0,0
191574413,0,0,1,0,0,0,0,0,0,0,0,1,1
193783131,0,0,1,0,0,1,0,0,0,0,0,0,1
196090851,0,0,0,0,0,0,0,0,0,0,0,0,1
215910183,0,0,0,0,0,0,0,0,0,0,0,0,1
216381300,0,0,0,0,0,0,0,0,0,0,0,1,1
219322681,0,1,1,0,0,0,0,0,0,0,0,0,0
225907091,0,0,1,0,0,1,0,0,0,0,0,0,0
228836609,0,1,0,0,0,0,0,0,0,0,0,0,0
246204851,0,0,1,0,0,0,0,0,0,0,0,0,1
249120243,0,0,0,0,0,0,0,0,0,0,0,1,1
254814328,0,0,0,0,0,0,0,0,0,0,0,0,1
272886516,0,0,0,0,0,1,0,0,0,0,0,0,0
277774944,0,0,0,0,0,0,0,0,0,0,0,0,1
281132639,0,0,0,0,0,0,0,0,0,0,0,0,1
281867848,0,0,1,0,0,0,1,0,0,0,0,0,0
287231444,0,0,1,0,0,0,0,0,0,0,1,0,0
287740881,0,1,1,0,0,0,0,0,0,0,0,0,0
287740963,0,1,0,0,0,0,0,0,0,0,0,0,0
289619509,0,0,1,0,0,0,0,0,0,0,0,0,0
290364483,0,1,1,0,0,0,0,1,0,0,0,0,0
290364556,0,0,0,0,0,0,0,0,0,0,0,0,1
290364618,0,0,0,0,0,1,0,0,0,0,0,0,0
290480439,0,1,0,0,0,0,0,0,0,0,0,0,0
290480499,0,0,1,0,0,0,0,0,0,0,0,0,1
290480938,1,0,0,0,0,0,0,0,0,0,0,0,1
290481032,0,0,1,0,0,0,1,0,0,0,0,0,1
290672314,0,0,0,0,0,0,0,1,0,0,0,0,0
290672341,0,0,0,0,0,1,0,0,0,0,0,0,0
294352994,0,0,1,0,0,0,0,0,0,0,0,0,1
294353599,0,1,1,0,0,0,0,0,0,0,0,0,0
296194664,0,0,0,0,0,0,0,1,0,0,0,0,0
300804493,1,1,1,0,1,1,0,0,0,0,0,0,1
307875159,0,0,1,0,0,0,0,0,0,0,1,0,0
309787361,0,0,0,0,0,0,0,0,0,0,0,1,1
321047292,0,0,0,0,0,0,0,1,0,0,0,0,0
321138377,0,0,0,0,0,1,0,0,0,0,0,0,1
322725416,0,1,1,0,0,0,0,0,0,0,0,0,0
323916348,0,0,0,1,0,0,0,0,0,0,0,0,0
323923673,0,0,0,1,0,0,0,0,0,0,0,0,0
324300660,0,0,0,0,0,0,0,0,0,0,0,0,1
324306548,0,0,0,0,0,0,0,0,0,0,0,0,1
330001474,0,1,1,0,0,0,0,0,0,0,0,0,0
333088701,0,0,1,0,0,0,1,0,0,0,0,0,0
335631006,0,0,0,1,0,0,0,0,0,0,0,0,0
335631088,0,0,1,0,0,0,1,1,0,0,0,0,0
339570340,0,0,1,0,0,0,1,0,0,0,0,0,0
344521866,0,0,0,0,0,0,0,1,0,0,0,0,1
348516131,0,1,0,0,1,0,0,0,0,0,0,0,0
349512445,0,0,1,0,0,0,1,0,0,0,0,0,1
351744732,0,0,0,0,0,0,0,0,0,0,0,1,0
351757371,0,0,0,0,0,0,0,0,0,0,0,0,1
353876208,0,0,0,0,0,0,0,0,0,0,0,0,1
355063588,0,0,1,0,0,0,1,0,0,0,0,0,0
356969368,0,1,1,0,0,0,0,0,0,0,0,0,0
359132880,0,0,0,0,0,1,0,0,0,0,0,0,0
361139303,0,0,0,0,0,0,0,0,0,0,0,0,1
363618223,0,0,0,0,0,0,0,0,0,0,0,0,1
372875163,0,1,1,0,0,0,0,0,0,0,0,0,0
373048678,0,0,0,0,0,1,0,0,0,0,0,0,0
373979030,0,0,0,0,0,0,0,1,0,0,0,0,1
374074952,0,1,0,0,0,0,0,0,0,0,0,0,1
374496134,0,0,1,0,0,1,0,1,0,0,0,0,1
374496439,0,0,0,0,0,0,0,0,0,0,0,0,1
375769570,0,1,1,0,0,0,0,0,0,0,0,0,0
383751319,0,0,0,0,0,0,0,0,0,0,0,1,1
387207982,0,1,0,0,0,0,0,0,0,0,0,0,1
395705973,0,0,0,0,0,1,0,0,0,0,0,0,1
397665874,0,0,1,0,0,0,1,1,0,0,0,0,1
397665912,0,0,1,0,0,0,0,0,0,0,0,0,0
398710855,0,1,1,0,0,0,0,0,0,0,0,0,0
399610238,0,1,1,0,0,0,0,0,0,0,0,0,1
430680166,0,0,0,0,0,1,0,0,0,0,0,0,1
454032820,0,0,0,0,0,0,0,0,0,0,0,0,1
480301937,0,0,0,0,0,0,0,0,0,0,0,0,1
481314571,0,1,1,0,0,1,0,0,0,0,0,0,1
481693415,0,1,1,0,0,1,0,0,0,0,0,0,1
485093828,0,1,1,0,0,0,0,0,0,0,0,0,0
492954484,0,0,0,0,0,0,0,1,0,0,0,0,1
493858319,0,1,0,0,0,0,0,0,0,0,0,0,0
506549594,0,0,0,0,0,0,0,0,0,0,0,0,1
507653781,0,0,1,0,1,0,0,0,0,0,0,0,0
510059539,0,0,1,0,1,0,0,0,0,0,0,0,1
513631277,0,1,1,0,0,0,0,0,0,0,0,0,1
515943867,0,0,1,0,0,0,0,0,0,0,0,0,0
516356253,0,0,1,0,0,0,0,0,0,0,0,0,0
516361415,0,0,0,0,0,0,0,1,0,0,0,0,1
516363502,0,0,1,0,0,0,0,1,0,0,0,0,1
519272267,0,0,1,0,0,1,0,0,0,0,0,0,1
524392732,0,1,1,0,0,1,0,0,0,0,0,0,0
526204401,0,1,1,0,0,1,0,1,0,0,0,0,1
50205745,0,0,1,0,0,0,0,0,0,0,1,0,0
50205842,0,0,1,0,0,0,0,0,0,0,1,0,0
49529287,0,0,0,0,0,1,0,0,0,0,0,0,1
50205502,0,0,1,0,0,0,0,0,0,0,0,0,1
48026881,0,0,0,0,0,0,0,0,0,0,0,0,1
49406078,0,0,0,0,0,0,0,0,0,0,0,0,1
48025761,0,0,1,0,0,0,0,0,0,0,0,0,1
47590603,0,0,1,0,0,0,0,0,0,0,0,0,0
47540703,0,0,0,0,0,0,0,1,0,0,0,0,0
47365827,0,0,0,0,0,0,0,1,0,0,0,0,0
44654568,0,0,1,0,0,0,0,0,0,0,0,0,1
44570744,0,0,0,0,0,1,0,0,0,0,0,0,0
43633594,0,0,1,0,0,0,0,0,0,0,1,0,0
43633537,0,1,1,0,0,0,0,0,0,0,0,0,0
43435503,0,1,0,0,0,0,0,1,0,0,0,0,0
43102455,0,0,0,0,0,0,0,1,0,0,0,0,1
43019531,0,1,0,0,0,0,0,0,0,0,0,0,0
42839020,0,1,1,0,0,0,0,0,0,0,0,0,1
41667235,0,0,0,0,0,0,0,1,0,0,0,0,0
42180154,0,0,0,0,0,0,0,1,0,0,0,0,1
41540076,0,0,0,0,0,0,0,0,0,0,0,0,1
41494629,0,0,0,0,0,0,0,1,0,0,0,0,0
41007928,1,0,1,0,0,0,0,0,0,0,0,0,0
41128405,0,0,1,0,0,0,0,0,0,0,1,0,0
39746595,0,0,1,0,0,0,1,0,0,0,0,0,1
40363335,0,1,1,0,0,0,0,0,0,0,0,0,0
39746089,0,0,0,0,0,0,0,1,0,0,0,0,0
39614868,0,0,1,0,0,0,0,0,0,0,1,0,0
38484691,0,1,1,0,0,0,0,0,0,0,0,0,0
36934985,0,0,1,0,0,0,0,0,0,0,1,0,0
38328582,0,0,1,0,0,0,1,0,0,0,0,0,1
35747730,0,0,0,0,0,0,0,0,0,0,1,0,1
36643062,0,0,1,0,0,0,0,0,0,0,0,0,1
36742322,0,0,1,0,1,0,0,0,0,0,0,0,0
36869895,0,0,1,0,0,0,0,0,0,0,1,0,0
35533258,0,0,1,0,0,0,0,0,0,0,1,0,0
33049875,0,1,1,0,0,0,0,0,0,0,0,0,0
33383281,0,1,0,0,0,0,0,0,0,0,0,0,1
33628912,0,0,0,0,0,0,0,0,0,0,0,0,1
33808660,0,1,1,0,0,0,0,0,0,0,0,0,0
33808704,0,0,1,0,0,0,0,0,0,0,0,0,0
33808800,0,0,0,0,0,0,0,0,0,0,0,0,1
33808896,0,0,0,0,0,0,0,0,0,0,1,0,1
33810117,0,0,0,0,0,1,0,0,0,0,0,0,0
32974050,0,1,1,0,0,0,0,0,0,0,0,0,0
30641405,0,1,1,0,0,0,0,0,0,0,0,0,0
31937162,0,1,1,0,0,0,0,0,0,0,0,0,0
32731598,0,1,1,0,0,0,0,0,0,0,0,0,0
24674759,0,0,0,0,0,0,1,0,0,0,0,0,0
24906889,0,0,1,0,0,0,1,0,0,0,0,0,1
25791490,0,1,1,0,0,0,0,0,0,0,0,0,0
27154774,0,0,0,0,1,0,0,0,0,0,0,0,1
30374842,0,0,0,0,0,0,0,1,0,0,0,0,0
22508984,0,0,0,0,0,0,0,1,0,0,1,0,1
22589975,0,0,1,0,0,0,0,0,0,0,0,0,1
24242151,0,0,0,0,0,0,0,1,0,0,0,0,0
24242168,0,0,1,0,0,0,0,0,0,0,0,0,0
24334502,0,0,0,0,0,0,1,0,0,0,0,0,1
24334535,0,0,0,0,0,0,0,0,0,0,0,0,1
24336352,0,0,0,0,0,0,1,0,0,0,0,0,0
24555466,0,0,1,0,0,0,0,0,0,0,0,0,1
19911133,0,0,0,0,0,0,0,0,0,1,0,0,0
19920863,0,0,0,0,1,0,0,0,0,0,0,0,0
20462488,0,0,1,0,0,0,0,0,0,0,0,0,1
20827423,0,1,1,0,0,0,0,0,0,0,0,0,0
21281328,0,0,1,0,0,0,1,0,0,0,0,0,1
21436980,0,1,1,0,0,0,0,0,0,0,0,0,1
21437682,0,0,1,0,0,0,0,0,0,0,1,0,1
10599576,0,0,0,0,0,0,0,0,0,0,1,0,1
10634541,0,1,1,0,0,0,0,0,0,0,1,0,0
10676306,0,1,1,0,0,0,0,0,0,0,0,0,1
11717460,0,0,1,0,0,0,0,0,0,0,0,0,0
11782070,0,1,0,0,0,0,0,0,0,0,0,0,0
12123750,0,1,1,0,0,0,0,0,0,0,0,0,0
12197064,0,1,1,0,0,0,0,0,0,0,0,0,0
14323779,0,0,0,0,0,0,0,0,0,0,1,0,1
14566950,0,0,1,0,0,0,0,0,0,0,0,0,0
14677292,0,0,1,0,0,0,0,0,0,0,1,0,1
15204833,0,0,0,0,0,1,0,0,0,0,0,0,0
15205150,0,1,1,0,0,0,0,0,0,0,0,0,0
15205185,0,1,1,0,0,0,1,0,0,0,0,0,1
15205337,0,0,1,0,0,0,0,0,0,0,0,0,0
15432544,0,0,1,0,0,0,0,0,0,0,0,0,0
15705114,0,1,1,0,0,0,0,0,0,0,0,0,0
16137483,0,0,1,0,0,0,0,0,0,0,0,0,1
18409337,0,1,1,0,0,0,0,0,0,0,0,0,0
18409404,0,0,0,0,0,1,0,0,0,0,0,0,0
18445406,0,0,1,0,1,0,0,0,0,0,0,0,1
18563880,0,0,0,0,0,1,0,0,0,0,0,0,0
18705916,0,0,0,0,0,0,1,0,0,0,0,0,1
18705992,0,0,0,0,0,0,0,0,0,0,0,0,1
18845826,0,1,0,0,0,0,0,0,0,0,0,0,1
18855362,0,0,0,0,0,1,0,0,0,0,0,0,0
19033028,0,1,1,0,0,0,0,0,0,0,0,0,0
19785562,0,1,1,0,0,0,0,0,0,0,0,0,0
19911031,0,0,0,0,0,0,0,0,1,0,0,0,0
9633761,0,0,0,0,0,0,0,0,0,0,0,0,1
9639510,0,0,0,0,0,0,0,1,0,0,0,0,0
10034818,1,0,1,0,0,0,0,0,0,0,0,0,0
10359759,0,0,1,0,0,0,1,0,0,0,0,0,1
10591191,0,1,1,0,0,0,0,1,0,0,0,0,1
10599507,0,0,1,0,0,0,0,0,0,0,0,0,1
9391797,0,0,1,0,0,0,0,0,0,0,0,0,0
9397240,0,0,1,0,1,0,0,0,0,0,0,0,1
9525516,0,1,1,0,0,0,0,0,0,0,0,0,1
9538084,0,1,1,0,0,0,0,0,0,0,0,0,0
9601147,0,1,1,0,0,0,1,0,0,0,0,0,1
6743248,0,0,1,0,0,0,0,0,0,0,0,0,0
6922683,0,1,0,0,1,0,0,0,0,0,0,0,0
6922700,0,1,1,0,0,0,0,0,0,0,0,0,0
7006085,0,0,1,0,1,0,0,0,0,0,0,0,0
7126406,0,0,1,0,0,0,1,0,0,0,0,0,1
7585825,0,0,0,0,0,1,0,0,0,0,0,0,1
7904633,0,1,1,0,0,0,0,0,0,0,0,0,1
7956697,0,1,1,0,0,0,0,0,0,0,0,0,0
7956769,0,1,1,0,1,0,0,1,0,0,0,0,1
6743203,0,1,1,0,1,0,0,0,0,0,0,0,1
5531238,0,0,0,0,0,0,0,1,0,0,0,0,0
5531254,0,1,0,0,0,0,0,0,0,0,0,0,0
5544314,0,0,0,0,0,0,0,1,0,0,0,0,0
6254539,0,0,0,0,0,1,0,0,0,0,0,0,0
6743195,0,0,0,0,0,0,0,0,0,0,0,0,1
4327940,0,1,0,0,0,0,0,0,0,0,0,0,0
4327972,0,0,0,0,0,1,0,0,0,0,0,0,0
4327977,0,1,1,0,0,0,0,1,0,0,0,0,0
4748516,0,0,0,0,0,1,0,0,0,0,0,0,0
4788495,0,1,1,0,0,0,0,0,0,0,0,0,1
5008751,0,1,1,0,0,0,0,0,0,0,0,0,0
5394763,0,0,0,0,0,0,0,0,0,0,1,0,1
5394807,0,0,0,0,0,0,0,1,0,0,0,0,0
5394883,0,0,0,0,0,0,0,0,0,0,0,0,1
5394909,0,1,1,0,0,0,0,0,0,0,0,0,0
5394919,0,1,1,0,0,0,0,0,0,0,0,0,0
3367166,0,0,1,0,1,0,0,0,0,0,1,0,0
4327937,1,1,1,0,1,1,1,0,0,0,0,0,1
2739242,0,1,1,0,0,0,0,0,0,0,0,0,0
2926808,0,0,1,0,0,0,0,0,0,0,0,0,0
3085335,0,1,0,0,0,0,0,0,0,0,0,0,0
3085383,0,0,0,0,1,0,0,0,0,0,0,0,1
2264208,0,0,1,0,0,0,0,0,0,0,0,0,1
2283882,0,1,0,0,0,0,0,0,0,0,0,0,0
2427175,0,0,0,0,0,0,0,1,0,0,0,0,1
2661579,0,0,1,0,0,0,0,0,0,0,1,0,0
2066529,0,0,0,0,0,0,0,0,0,0,0,0,1
1834406,0,0,0,0,0,0,0,0,0,0,0,0,1
1843559,0,0,1,0,0,0,0,0,0,0,0,0,1
1843563,0,1,1,0,0,0,0,0,0,0,0,0,0
1857777,0,0,0,0,0,0,0,0,0,0,0,0,1
1834403,0,0,1,0,0,0,0,0,0,0,0,0,1
1834373,1,1,1,0,1,0,0,0,0,0,0,0,1
1609773,1,0,1,0,1,0,0,0,0,0,0,0,1
1525153,0,0,1,0,0,0,0,0,0,0,1,0,1
1525147,0,0,1,0,0,0,0,0,0,0,0,0,0
1525143,0,1,1,0,0,0,0,0,0,0,0,0,0
1381210,0,1,1,0,0,1,0,0,0,0,0,0,0
1229193,0,0,1,0,0,0,0,0,0,0,0,0,1
1120849,0,0,0,1,0,0,0,0,0,0,0,0,0
50205951,0,0,1,0,0,0,0,0,0,0,1,0,0
50644430,0,0,1,0,0,0,0,0,0,0,0,0,1
50787394,0,0,1,0,0,0,0,0,0,0,0,0,0
50814437,0,0,0,0,0,0,0,0,0,0,0,0,1
50973059,0,1,1,0,0,0,0,0,0,0,0,0,0
51110733,0,0,1,0,0,0,1,0,0,0,0,0,1
51282821,0,1,1,0,0,0,1,0,0,0,0,0,1
51326673,0,0,1,0,0,0,0,0,0,0,0,0,0
51326758,0,0,0,0,1,0,0,0,0,0,0,0,0
51590722,0,0,0,0,0,0,1,0,0,0,0,0,1
51882283,0,0,1,0,0,0,1,0,0,0,0,0,1
52098923,0,0,0,0,0,0,0,0,0,0,0,0,1
53441396,0,1,0,0,0,0,0,0,0,0,0,0,0
54105673,0,0,1,0,0,0,1,0,0,0,0,0,1
54150121,0,0,1,0,0,0,1,0,0,0,0,0,1
54575680,0,0,1,0,0,0,1,0,0,0,0,0,1
55424999,0,1,0,0,0,0,0,0,0,0,0,0,1
55477922,0,0,1,0,0,0,0,0,0,0,0,0,1
55478354,0,0,0,0,0,0,0,0,0,0,0,0,1
55501356,0,0,1,0,0,0,0,0,0,0,1,0,1
55830955,0,0,1,0,0,0,0,0,0,0,0,0,1
55953445,0,0,0,0,0,0,0,0,0,0,0,0,1
55961039,0,0,1,0,0,0,0,0,0,0,0,0,1
55961361,0,0,0,0,0,0,0,0,0,0,0,0,1
56064477,0,0,0,0,0,0,0,0,0,0,0,0,1
56436926,0,0,1,0,0,0,0,0,0,0,1,0,0
56437126,0,0,1,0,0,0,0,0,0,0,0,0,0
56462544,0,0,0,0,0,0,0,0,0,0,0,0,1
56462863,0,0,1,0,0,0,0,0,0,0,0,0,1
56462891,0,0,0,0,0,0,0,0,0,0,0,0,1
56473896,0,1,1,0,0,0,0,0,0,0,0,0,0
56638883,0,1,1,0,0,0,0,0,0,0,0,0,0
57115738,0,0,0,0,0,0,0,0,0,0,0,0,1
57172679,0,0,0,0,1,0,0,0,0,0,0,0,0
57315689,0,1,0,0,0,0,0,0,0,0,0,0,0
57315878,0,0,0,0,0,0,1,0,0,0,0,0,1
57347255,0,0,1,0,0,0,0,0,0,0,0,0,1
57347277,0,0,0,0,0,0,0,0,0,0,0,0,1
58555933,0,0,1,0,0,0,1,0,0,0,0,0,0
58845639,0,0,1,0,0,0,1,0,0,0,0,0,1
59008276,0,0,0,0,0,0,0,0,0,0,0,0,1
59008404,0,0,0,0,1,0,0,0,0,0,0,0,0
59293455,0,0,1,0,0,0,1,0,0,0,0,0,1
59293556,0,1,1,0,0,0,0,0,0,0,0,0,1
59841554,0,0,1,0,0,0,1,0,0,0,0,0,1
61201689,0,1,1,0,0,0,0,0,0,0,0,0,0
61269334,0,0,0,0,0,0,0,0,0,0,0,0,1
61276794,0,1,1,0,0,0,0,0,0,0,0,0,1
61795511,0,0,0,0,0,0,0,1,0,0,0,0,0
62250662,1,0,1,0,0,0,0,0,0,0,0,0,1
62253893,0,0,1,0,0,0,0,0,0,0,1,0,0
62343549,0,0,1,0,0,0,0,0,0,0,0,0,1
62999161,0,0,1,0,0,0,0,0,0,0,0,0,1
63493584,0,0,1,0,0,0,1,0,0,0,0,0,1
63863642,0,1,1,0,0,0,0,0,0,0,0,0,0
64132417,0,0,1,0,0,0,1,0,0,0,0,0,1
64230429,0,0,0,0,0,0,0,0,0,0,0,0,1
64848102,0,1,1,0,0,0,0,0,0,0,0,0,0
65092318,0,0,1,0,0,0,1,0,0,0,0,0,1
66428942,0,0,1,0,0,0,0,0,0,0,0,0,1
67255407,0,0,0,0,0,0,0,0,0,0,0,0,1
67393347,0,0,1,0,0,0,1,0,0,0,0,0,1
68215645,0,0,0,0,0,0,0,0,0,0,0,0,1
68215734,0,0,0,0,0,0,0,0,0,0,0,0,1
68223441,0,0,0,0,0,0,0,0,0,0,0,0,1
68281699,0,0,1,0,0,0,0,0,0,0,0,0,0
68282205,0,0,1,0,0,0,0,0,0,0,0,0,1
68710577,0,0,0,0,0,0,0,0,0,0,0,0,1
68721261,0,0,0,0,0,0,0,0,0,0,0,0,1
70397384,0,0,0,0,0,0,0,0,0,0,0,0,1
71666933,0,0,1,0,0,0,0,0,0,0,0,0,1
71667050,0,0,0,0,0,1,0,0,0,0,0,0,0
73865075,0,0,1,0,0,0,0,0,0,0,0,0,1
73888976,0,0,1,0,0,0,1,0,0,0,0,0,1
74287637,0,0,0,0,0,0,0,0,0,0,0,0,1
76067576,0,0,0,0,0,1,0,0,0,0,0,0,0
77121880,0,0,0,0,0,0,0,0,0,0,0,0,1
77851779,0,0,0,0,0,0,0,0,0,0,0,0,1
78951305,0,0,1,0,0,0,0,0,0,0,1,0,0
78976134,0,1,1,0,0,0,0,0,0,0,0,0,0
79190262,0,0,1,0,0,0,0,0,0,0,0,0,1
79191641,0,0,0,0,0,0,0,0,0,0,0,0,1
79278301,0,0,0,0,0,0,0,0,0,0,0,0,1
79278494,0,0,1,0,0,0,0,0,0,0,0,0,1
79478510,1,0,1,0,0,0,0,0,0,0,0,0,0
79578818,0,0,1,0,0,0,1,0,0,0,0,0,0
79579084,0,0,1,0,0,0,0,0,0,0,0,0,1
79582566,0,1,1,0,0,0,0,0,0,0,0,0,1
80414564,0,0,0,0,0,0,0,0,0,0,0,0,1
80414708,0,0,0,0,0,0,0,0,1,0,0,0,0
80414711,0,0,0,0,0,0,0,0,0,1,0,0,0
80905343,0,0,1,0,0,0,0,0,0,0,0,0,1
81405604,0,1,1,0,0,0,0,0,0,0,0,0,1
81422173,0,1,0,0,0,0,0,0,0,0,0,0,0
81430711,0,0,0,0,0,0,1,0,0,0,0,0,0
81430813,0,0,0,0,0,0,0,0,0,0,0,0,1
81430915,0,0,0,0,0,0,0,0,0,0,0,0,1
82172787,0,0,1,0,0,0,1,0,0,0,0,0,1
82374682,0,0,0,0,0,0,0,1,0,0,0,0,0
82374752,0,0,0,0,0,1,0,0,0,0,0,0,0
83154555,0,0,1,0,0,0,0,0,0,0,0,0,1
83497352,0,0,1,0,0,0,0,0,0,0,0,0,1
83723109,0,0,0,0,0,0,0,1,0,0,0,0,0
84048818,0,0,0,0,0,0,0,0,0,0,0,0,1
84679195,1,0,1,0,0,0,0,0,0,0,0,0,0
84867647,0,1,0,0,1,0,0,0,0,0,0,0,0
85755518,0,0,1,0,0,0,1,0,0,0,0,0,0
86571941,0,0,0,0,0,1,0,1,0,0,0,0,1
87138066,0,1,1,0,0,0,0,0,0,0,1,0,0
88130370,0,1,1,0,0,0,0,0,0,0,0,0,0
89496236,0,0,1,0,0,0,0,0,0,0,0,0,0
90189861,0,0,0,0,0,0,0,0,0,0,0,0,1
90726822,0,0,1,0,0,0,1,0,0,0,0,0,1
90931371,0,0,0,0,0,1,0,0,0,0,0,0,0
91060947,0,0,0,0,0,0,1,0,0,0,0,0,1
91905016,0,0,0,0,0,0,0,0,0,0,0,0,1
91905985,0,0,1,0,0,0,0,0,0,0,0,0,1
91906076,0,0,0,0,0,0,0,0,0,0,0,0,1
92139409,0,0,1,0,0,0,0,0,0,0,0,0,1
92745342,0,0,0,0,1,0,0,0,0,0,0,0,0
93015056,0,0,0,0,0,0,0,0,0,0,0,0,1
94369618,0,0,0,0,0,0,0,0,0,0,1,0,0
96058389,0,1,1,0,0,0,0,0,0,0,0,0,0
96058421,0,0,0,0,0,1,0,0,0,0,0,0,0
96381724,0,0,1,0,0,0,1,0,0,0,1,0,1
96718054,0,0,1,0,0,0,1,0,0,0,0,0,1
97544826,0,0,1,0,0,0,0,0,0,0,1,0,1
97545172,0,1,0,0,0,0,0,0,0,0,0,0,0
97545618,0,1,1,0,0,0,0,0,0,0,0,0,1
97545681,0,0,1,0,0,0,0,0,0,0,0,0,0
97545737,0,0,0,0,0,1,0,0,0,0,0,0,0
97545878,0,0,0,0,0,0,0,0,0,0,0,0,1
97546233,0,1,1,0,0,0,0,0,0,0,0,0,0
97578762,0,0,1,0,0,0,0,0,0,0,0,0,0
98355478,0,0,0,0,0,0,0,0,0,0,1,0,0
99563315,0,0,1,0,0,0,1,0,0,0,0,0,1
100096258,0,1,1,0,0,0,0,0,0,0,0,0,1
100812658,0,0,1,0,0,1,1,0,0,0,1,0,1
102296470,0,1,1,0,0,0,0,0,0,0,1,0,0
102548971,0,0,1,0,0,0,1,0,0,0,0,0,1
102931286,0,0,0,0,0,0,0,0,0,0,0,0,1
103936857,0,0,1,0,0,0,0,0,0,0,0,0,1
103937128,0,0,0,0,0,0,0,0,0,0,0,0,1
104031315,0,0,1,0,0,0,0,0,0,0,1,0,0
105139710,0,1,0,0,0,0,0,0,0,0,0,0,1
105140096,0,0,0,0,0,0,0,0,0,0,0,0,1
105180572,0,0,0,0,1,0,0,0,0,0,0,0,0
106889049,0,0,1,0,0,0,0,0,0,0,0,0,1
106889237,0,0,0,0,0,0,0,0,0,0,0,0,1
106889356,0,0,0,0,0,1,0,0,0,0,0,0,0
107141465,0,0,0,0,0,1,0,0,0,0,1,0,1
107785286,0,0,1,0,0,0,0,0,0,0,0,0,1
107785345,0,0,1,0,0,0,0,0,0,0,0,0,1
107785386,0,0,1,0,0,0,0,0,0,0,0,0,1
107785467,0,0,1,0,0,0,0,0,0,0,0,0,1
107785558,0,0,1,0,0,0,0,0,0,0,1,0,1
107785641,0,0,1,0,0,0,0,0,0,0,0,0,1
107785748,0,0,1,0,0,0,0,0,0,0,1,0,1
107786372,0,0,1,0,0,0,0,0,0,0,0,0,1
107786752,0,0,0,0,0,1,0,0,0,0,0,0,0
108437258,0,0,0,0,0,0,0,0,0,0,0,0,1
108448726,0,0,0,0,0,0,0,0,0,0,0,0,1
108462050,0,0,0,0,0,0,0,0,0,0,0,0,1
108478190,0,0,0,0,0,0,0,0,0,0,0,0,1
108486213,0,0,0,0,0,0,0,0,0,0,0,0,1
108505137,0,0,0,0,0,0,0,0,0,0,0,0,1
108531771,0,0,0,0,0,0,0,0,0,0,0,0,1
108771556,0,0,0,0,0,0,0,0,0,0,0,0,1
109298809,1,0,1,0,0,0,0,0,0,0,0,0,1
109413787,0,1,0,0,0,0,0,0,0,0,0,0,0
110493887,0,0,1,0,0,0,1,0,0,0,0,0,0
111004910,0,1,1,0,0,0,0,0,0,0,0,0,0
